도로명주소,위도,경도,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,동구분
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        15,000",             0,5,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        14,000",             0,11,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,27.1,202212,"         1,000",            49,22,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        12,000",             0,4,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        15,500",             0,6,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        14,330",             0,12,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,500",             0,16,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,000",             0,8,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"        13,000",             0,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            60,10,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,18.54,202212,"         9,922",             0,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,26.27,202212,"        16,500",             0,15,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        12,600",             0,20,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        17,000",             0,24,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,23.72,202212,"        15,000",             0,9,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            65,19,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,월세,18.54,202212,           500,            60,14,2019,송도동
인천광역시 연수구 송도동 하모니로138번길 11,37.38459942,126.6423987,전세,27.1,202212,"        16,500",             0,12,2019,송도동
인천광역시 연수구 송도동 컨벤시아대로42번길 8,37.39862127,126.6519433,전세,57.41,202209,"        17,000",             0,5,2009,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,30.45,202209,"         1,000",            65,6,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,48.29,202210,"         1,000",            85,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,전세,49.89,202211,"        16,000",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 50,37.39800788,126.6511249,월세,30.45,202212,"         1,000",            60,4,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,전세,42.65,202210,"        14,700",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,월세,48.9,202212,"         5,000",            70,2,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 60,37.39758636,126.6506664,전세,49.6,202212,"        16,800",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 116,37.39374814,126.6463773,전세,49.56,202209,"        17,600",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 116,37.39374814,126.6463773,전세,48.29,202212,"        17,850",             0,5,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,월세,49.04,202209,"         2,000",           120,4,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,전세,49.04,202209,"        18,375",             0,6,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,전세,42.65,202210,"        16,500",             0,3,2010,송도동
인천광역시 연수구 송도동 컨벤시아대로 126,37.39247736,126.6456466,월세,49.6,202212,"        16,000",            15,6,2010,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,7,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,46.89,202209,"         3,000",           120,12,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        16,000",             0,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,000",             0,9,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202209,"         4,000",            30,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202209,"         5,000",            50,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,10,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        13,500",             0,3,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202209,"        15,000",             0,10,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,47.76,202209,"        24,000",             0,21,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        14,000",             0,17,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        15,000",             0,3,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202210,"         5,000",            50,13,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        14,000",             0,9,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202210,"        15,000",             0,18,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,47.6,202210,"         5,000",            94,21,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,47.76,202210,"        25,000",             0,19,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202210,           500,            70,13,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,22.31,202211,"        15,500",             0,14,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202211,"         1,000",            70,14,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            60,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           200,            80,8,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,전세,42.83,202212,"        25,000",             0,15,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,"         5,000",            45,16,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,"         5,000",            45,16,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            70,4,2022,송도동
인천광역시 연수구 송도동 송도과학로 70,37.38048557,126.66519,월세,22.31,202212,           500,            70,10,2022,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202209,"        12,600",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.17,202209,"        15,500",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,월세,26.76,202209,           500,            55,10,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.17,202210,"        12,000",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202210,"        13,300",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,40.37,202210,"        16,800",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,54.94,202211,"        20,475",             0,11,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,월세,40.37,202211,"         1,000",            63,10,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,26.76,202212,"        12,600",             0,12,2019,송도동
인천광역시 연수구 송도동 송도과학로16번길 13-18,37.38102064,126.6608134,전세,54.94,202212,"        18,900",             0,11,2019,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        13,000",             0,6,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        12,600",             0,6,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        13,000",             0,11,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,30.09,202209,"        15,750",             0,14,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,24.82,202209,"        13,300",             0,25,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202209,"        14,125",             0,27,2015,송도동
인천광역시 연수구 송도동 아트센터대로 203,37.39520389,126.6312871,전세,25.78,202211,"        12,600",             0,11,2015,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202209,"         5,000",            34,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,26.6,202209,"         1,000",            65,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,26.6,202209,"         2,000",            50,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202209,"        16,500",             0,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,27.54,202210,"        15,300",             0,7,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202210,"         3,000",            55,6,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202210,"        13,650",             0,7,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,27.54,202210,"        14,330",             0,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,55.01,202210,"        25,000",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202210,"        14,300",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,25.52,202211,           500,            53,6,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,26.6,202211,"        14,000",             0,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202211,"        14,550",             0,7,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,26.6,202211,"        13,000",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,28.49,202211,"        13,700",             0,4,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,26.6,202211,"        13,650",             0,3,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,월세,27.41,202212,"         2,000",            65,5,2018,송도동
인천광역시 연수구 송도동 송도과학로27번길 15,37.38461103,126.6628864,전세,25.52,202212,"        12,650",             0,5,2018,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,월세,25.96,202209,"         1,000",            80,31,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,월세,25.77,202209,           500,            55,26,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,전세,25.77,202209,"        18,000",             0,16,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,전세,75.97,202209,"        33,000",             0,19,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,월세,25.96,202209,           500,            80,11,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,전세,25.77,202210,"        11,000",             0,8,2019,송도동
인천광역시 연수구 송도동 하모니로 144,37.38445028,126.6435842,월세,25.77,202211,"         3,000",            50,31,2019,송도동
인천광역시 연수구 송도동 인천타워대로 99,37.38117899,126.6423044,월세,34.12,202212,           500,            72,3,2013,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,월세,31.06,202209,           500,            70,4,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,27.78,202209,"        13,600",             0,10,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,28.84,202210,"        12,600",             0,6,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,30.33,202210,"        13,650",             0,3,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,29.63,202210,"        14,000",             0,4,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,29.63,202210,"        14,170",             0,7,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,27.78,202211,"        12,600",             0,11,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,30.82,202211,"        14,500",             0,5,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,31.06,202211,"        14,000",             0,10,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,30.82,202211,"        13,000",             0,7,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,월세,28.84,202212,           500,            65,6,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,28.84,202212,"        12,000",             0,5,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,31.06,202212,"        12,500",             0,5,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,월세,28.84,202212,           200,            50,10,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,31.06,202212,"        16,500",             0,11,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,전세,31.06,202212,"        15,000",             0,4,2015,송도동
인천광역시 연수구 송도동 인천타워대로 251,37.39313335,126.6328662,월세,39.92,202212,"         1,000",            90,3,2015,송도동
인천광역시 연수구 송도동 신송로118번길 9,37.39620198,126.6529427,전세,34.34,202209,"        11,000",             0,2,2006,송도동
인천광역시 연수구 송도동 신송로118번길 9,37.39620198,126.6529427,전세,50.86,202210,"        10,000",             0,2,2006,송도동
인천광역시 연수구 송도동 신송로118번길 9,37.39620198,126.6529427,전세,49.84,202210,"        13,500",             0,2,2006,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,전세,49.16,202209,"        21,525",             0,10,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,월세,49.16,202210,"        10,000",            50,7,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,전세,49.16,202210,"        21,000",             0,7,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,전세,49.16,202211,"        19,950",             0,10,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,전세,49.16,202212,"        20,000",             0,5,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 70,37.39660246,126.6495914,월세,49.16,202212,"         1,000",           100,8,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 80,37.39552968,126.6489412,전세,49.16,202210,"        22,000",             0,4,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 80,37.39552968,126.6489412,월세,49.16,202211,           500,           100,3,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,월세,49.16,202210,"         1,000",           100,8,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,전세,49.16,202210,"        20,800",             0,9,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,전세,49.16,202210,"        20,000",             0,7,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,전세,49.16,202210,"        19,950",             0,3,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,전세,49.16,202211,"        18,000",             0,11,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,월세,49.16,202212,"         1,000",            85,8,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 90,37.39495208,126.647839,전세,49.16,202212,"        19,000",             0,6,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202209,"        20,895",             0,3,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,월세,49.16,202209,"         1,000",            79,10,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202210,"        21,000",             0,9,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202211,"        21,000",             0,5,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202211,"        20,000",             0,8,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,월세,49.16,202211,"         1,000",            95,7,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202212,"        18,000",             0,9,2011,송도동
인천광역시 연수구 송도동 컨벤시아대로 100,37.39451327,126.6473598,전세,49.16,202212,"        18,000",             0,9,2011,송도동
인천광역시 연수구 송도동 아트센터대로 131,37.39935875,126.6368956,월세,45.14,202210,"         5,000",            40,3,2009,송도동
인천광역시 연수구 송도동 아트센터대로 107,37.40073438,126.6388961,전세,44.67,202210,"        12,500",             0,3,2009,송도동
인천광역시 연수구 송도동 아트센터대로 107,37.40073438,126.6388961,월세,71.29,202212,"         2,000",            90,3,2009,송도동
인천광역시 연수구 송도동 아트센터대로 87,37.40215703,126.6404248,월세,70.95,202210,"         1,000",            90,4,2009,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.04,202209,"        10,000",           100,29,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.67,202209,"         3,000",           150,39,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.99,202209,"         3,000",           130,11,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.46,202209,"        36,750",             0,46,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.03,202209,"         3,000",           130,22,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.03,202209,"        25,000",             0,42,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.91,202209,"        26,000",             0,39,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.04,202209,"         2,000",           140,24,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.12,202209,"        27,000",             0,22,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.04,202209,"        24,000",             0,41,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.97,202209,"         5,000",           130,28,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.97,202209,"         5,000",           130,28,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.31,202209,"        26,000",             0,47,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.82,202209,"        25,000",             0,35,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.03,202209,"         2,000",           145,38,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.28,202210,"        30,000",             0,4,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.04,202210,"        27,000",             0,32,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.21,202210,"        25,000",             0,10,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.03,202211,"        25,000",             0,18,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.28,202211,"        20,000",             0,32,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.21,202211,"        20,000",             0,22,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,월세,84.01,202212,"         2,000",           120,45,2020,송도동
인천광역시 연수구 송도동 센트럴로 415,37.41050721,126.627633,전세,84.03,202212,"        22,000",             0,22,2020,송도동
인천광역시 연수구 연수동 용담로117번길 41,37.41658056,126.6785945,월세,28.48,202210,           300,            35,4,2003,연수동
인천광역시 연수구 연수동 용담로117번길 41,37.41658056,126.6785945,전세,44.25,202211,"         7,000",             0,9,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,26.98,202209,"         5,000",            20,11,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,39.2,202210,"         1,000",            50,10,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,26.98,202211,           500,            40,6,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,29.11,202211,           300,            40,6,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,26.98,202211,           500,            40,8,2003,연수동
인천광역시 연수구 연수동 먼우금로 194,37.41433314,126.6769905,월세,26.98,202212,           500,            40,8,2003,연수동
인천광역시 연수구 연수동 용담로125번길 41,37.41577244,126.6798203,월세,33.22,202211,           500,            40,6,2003,연수동
인천광역시 연수구 연수동 벚꽃로 130-3,37.41620897,126.6801185,월세,46.73,202209,"         1,000",            65,8,2011,연수동
인천광역시 연수구 연수동 벚꽃로 130-4,37.41646976,126.6792528,전세,87.86,202209,"        22,500",             0,10,2011,연수동
인천광역시 연수구 연수동 벚꽃로 130-4,37.41646976,126.6792528,전세,47.47,202209,"        10,500",             0,10,2011,연수동
인천광역시 연수구 연수동 먼우금로 218,37.41647766,126.6776655,월세,40.73,202210,"         1,000",            60,6,2011,연수동
인천광역시 연수구 연수동 먼우금로188번길 12,37.41341039,126.6765063,월세,23.46,202210,           300,            35,6,2002,연수동
인천광역시 연수구 연수동 먼우금로222번길 41,37.41590542,126.6796296,전세,10.66,202209,"         2,300",             0,9,2002,연수동
인천광역시 연수구 연수동 먼우금로222번길 41,37.41590542,126.6796296,월세,10.66,202210,           200,            20,7,2002,연수동
인천광역시 연수구 연수동 먼우금로222번길 41,37.41590542,126.6796296,전세,16.39,202212,"         5,000",             0,6,2002,연수동
인천광역시 연수구 옥련동 독배로82번길 27-3,37.42782997,126.6468539,월세,24.96,202210,            50,            33,5,2002,옥련동
인천광역시 연수구 옥련동 독배로90번길 42-10,37.42788214,126.6474632,월세,35.04,202210,           500,            40,5,2002,옥련동
인천광역시 연수구 옥련동 능허대로179번길 27,37.41991283,126.65053,전세,57.6,202211,"        13,000",             0,4,2014,옥련동
